,v_ref_min,v_ref_max,v_ref_avg,v_ref_sub,v_ref_at_25C,v_gate_min,v_gate_max,v_gate_avg,i_ref_min,i_ref_max,i_ref_avg,i_ref_at_25C,temp_coeff
35,1.205916773374941,1.209358055485652,1.2080154972511492,0.0034412821107110414,1.2079948850523299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28342163723026
36,1.207542866097554,1.211600914909461,1.2097995467173661,0.004058048811907078,1.2096636913024037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.17112206046879
37,1.198498696309011,1.2037145025006,1.2015839263523176,0.005215806191589012,1.2022352664283502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.814289442626823
38,1.200505372503012,1.20530136467564,1.203258607750415,0.004795992172628161,1.2038241922915802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.782935249416166
39,1.202796511168165,1.20696788862284,1.205079863794545,0.004171377454674996,1.2055288172421952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.783214160031687
40,1.206126471583866,1.207783084588571,1.2074144451263789,0.0016566130047050986,1.207684724240459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.843177059124289
41,1.207731187938337,1.209475300088329,1.2090987046832602,0.0017441121499919277,1.209288732841977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.246176064956076
42,1.20941598857045,1.21165897705052,1.2109269923610602,0.002242988480069874,1.211007109005929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.587922481519128
43,1.198958659892369,1.202724045149157,1.2012407204651885,0.0037653852567880453,1.2017508557462582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.917843299182977
44,1.201012638674257,1.204325193089345,1.2029348649578386,0.0033125544150880426,1.2033518449211562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.739063446279351
45,1.203440131547681,1.206051671951861,1.204836784668101,0.0026115404041799906,1.2051237741017962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.386917442268441
46,1.204470562807183,1.206854568928244,1.2061798945642908,0.002384006121060933,1.206303242935502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.299091890228688
47,1.206086422622198,1.208887502701662,1.2078793750572396,0.0028010800794640023,1.2079157093008668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.255772010461714
48,1.2078284596525,1.211286152167414,1.2097845737709516,0.0034576925149141235,1.2096983670198358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.335102806478588
