,v_ref_min,v_ref_max,v_ref_avg,v_ref_sub,v_ref_at_25C,v_gate_min,v_gate_max,v_gate_avg,i_ref_min,i_ref_max,i_ref_avg,i_ref_at_25C,temp_coeff
21,1.203725803338267,1.210275670543993,1.2052607194145857,0.006549867205726034,1.2039678533294438,2.634668760167993,2.724016090132286,2.6734589631067007,0.0,0.0,0.0,0.0,31.008939314321452
22,1.199157636920111,1.205312610168506,1.2010898184529761,0.006154973248395201,1.2002000191779627,1.974451814455472,2.063877286134062,2.013144495225494,0.0,0.0,0.0,0.0,29.254906146334356
23,1.202627003233668,1.211676179429659,1.2057020208756257,0.009049176195991215,1.2044543770513758,2.304451377606431,2.393246979204895,2.3429026560742843,0.0,0.0,0.0,0.0,42.836027085681735
24,1.206075553226469,1.217482766958331,1.21004990587169,0.011407213731861932,1.2084945068619506,2.634424881245898,2.722679192809109,2.6726704707675304,0.0,0.0,0.0,0.0,53.79204447022514
25,1.189577497352449,1.19741508974687,1.1929606070399652,0.007837592394420945,1.1933797112867524,1.873975749443241,1.951960826256481,1.9068963049396344,0.0,0.0,0.0,0.0,37.5252461996611
26,1.194841929581333,1.200651658746032,1.1970027812992494,0.005809729164699018,1.1971527619802715,2.2039763244552,2.281418854736135,2.236692400797916,0.0,0.0,0.0,0.0,27.717421187413187
27,1.19934170411513,1.203817379983573,1.2007939448586222,0.0044756758684429965,1.2007118542491413,2.533953361002581,2.610926657154399,2.5664942708533816,0.0,0.0,0.0,0.0,21.284725464946952
28,1.19791406495003,1.199802363698528,1.1986717204666353,0.0018882987484980518,1.1987570649199133,1.873606317535485,1.950136275110781,1.905819122133139,0.0,0.0,0.0,0.0,9.000462635131388
29,1.20243800840214,1.203477496611896,1.2027417273847147,0.0010394882097559677,1.202566336558226,2.203602433482504,2.279602745194523,2.2356140899159533,0.0,0.0,0.0,0.0,4.937773263273686
30,1.206150227384054,1.208354096306227,1.2065604662569218,0.002203868922172836,1.206159974765235,2.533575072687186,2.609116578819672,2.565414232529229,0.0,0.0,0.0,0.0,10.431571047164478
31,1.190284354533915,1.196050372882393,1.1924443896070227,0.005766018348478008,1.1926065484459785,1.913234128805494,2.005728000376555,1.953266897389492,0.0,0.0,0.0,0.0,27.614463217145417
32,1.195241050154595,1.199312151738933,1.1965457880197652,0.004071101584337988,1.1964254223033761,2.243254949363491,2.335236414746567,2.283095021439509,0.0,0.0,0.0,0.0,19.43029505996576
33,1.199485438064836,1.202528710251248,1.2004124063207195,0.0030432721864119827,1.2000485656633413,2.573252309877729,2.664791699588676,2.6129277412211303,0.0,0.0,0.0,0.0,14.479620606471675
34,1.196907736344448,1.197912040515433,1.1972662624639065,0.0010043041709850709,1.197094171637392,1.912993688214446,2.004279330745351,1.952444677889284,0.0,0.0,0.0,0.0,4.792745602412256
35,1.200925946137009,1.203361841798522,1.2013873038400846,0.0024358956615129213,1.200941669304129,2.243011099406361,2.333796681779253,2.282272618385893,0.0,0.0,0.0,0.0,11.578816687353296
36,1.204304762561732,1.208353310951292,1.205274056251327,0.004048548389560036,1.204592428584397,2.573005094911566,2.663358683610022,2.6121045996498964,0.0,0.0,0.0,0.0,19.177655118258482
37,1.189600171223372,1.198203206637421,1.1934143672303086,0.008603035414049165,1.1939267827239144,1.967582979151741,2.045106096471922,2.000296662196655,0.0,0.0,0.0,0.0,41.1760891384929
38,1.194643008392075,1.201441887004672,1.1973399583412787,0.006798878612596981,1.1976170959074204,2.29759262001619,2.374649397697473,2.3301307375799754,0.0,0.0,0.0,0.0,32.42851286593721
39,1.199155093848468,1.204704294164773,1.201113744848319,0.005549200316304903,1.2011853026525865,2.62756583715219,2.704215564681263,2.6599531284588953,0.0,0.0,0.0,0.0,26.38233854383517
40,1.198092618156058,1.200598373248239,1.199149963014366,0.0025057550921809835,1.1993191420689382,1.967226270667167,2.043333958320977,1.9992543236487252,0.0,0.0,0.0,0.0,11.938678702725065
41,1.20262880553485,1.203872761767616,1.2031061981241031,0.0012439562327659637,1.20304654534818,2.29723164860187,2.372883031938782,2.32908670682914,0.0,0.0,0.0,0.0,5.907597507247164
42,1.206576617228137,1.208017759298453,1.206910321948058,0.0014411420703159816,1.206650587246237,2.627200534449875,2.702453202704444,2.658906906685691,0.0,0.0,0.0,0.0,6.821102231265026
43,1.190195902995068,1.196819293317738,1.1928162755839793,0.006623390322670009,1.1930901531247635,2.005401403047475,2.096994743095449,2.045008842563217,0.0,0.0,0.0,0.0,31.711523880899247
44,1.195057677178491,1.200087955101913,1.1967987347557159,0.005030277923421922,1.1968257881247233,2.3354298849492,2.426582703999536,2.3748719466828776,0.0,0.0,0.0,0.0,24.002252630734002
45,1.199396328916154,1.203416233606701,1.2006581226391146,0.004019904690546916,1.2004691484961572,2.665421948256959,2.756190028129589,2.7047218334347156,0.0,0.0,0.0,0.0,19.11999654426968
46,1.197134643856642,1.198551497788418,1.1976618880826442,0.001416853931776041,1.197590911283007,2.005169024240233,2.095584027875653,2.0442118398873137,0.0,0.0,0.0,0.0,6.7590725185877965
47,1.201311214189513,1.203002264118767,1.2016669977461236,0.0016910499292539516,1.201356116932085,2.33519424969584,2.42517838047832,2.3740741974144384,0.0,0.0,0.0,0.0,8.038171844113181
48,1.205007149265913,1.207849085217599,1.2055493809570128,0.0028419359516860254,1.205028411042686,2.665182989764056,2.754790501931148,2.7039228857332804,0.0,0.0,0.0,0.0,13.46092135747212
